"provider_id","provider_name","npi","dea","specialty_concept_id","care_site_id","year_of_birth","gender_concept_id","provider_source_value","specialty_source_value","specialty_source_concept_id","gender_source_value","gender_source_concept_id"
21165,NA,"8550627468",NA,0,2091,NA,0,"8550627468",NA,0,NA,0
21166,NA,"4867696685",NA,0,13168,NA,0,"4867696685",NA,0,NA,0
21167,NA,"2235104061",NA,0,13169,NA,0,"2235104061",NA,0,NA,0
21168,NA,"8140171890",NA,0,13170,NA,0,"8140171890",NA,0,NA,0
21169,NA,"3271389279",NA,0,13171,NA,0,"3271389279",NA,0,NA,0
21170,NA,"1295507006",NA,0,13172,NA,0,"1295507006",NA,0,NA,0
21171,NA,"2761852407",NA,0,13173,NA,0,"2761852407",NA,0,NA,0
21172,NA,"0954345754",NA,0,9143,NA,0,"0954345754",NA,0,NA,0
21173,NA,"3810883175",NA,0,13174,NA,0,"3810883175",NA,0,NA,0
21174,NA,"6480450716",NA,0,13175,NA,0,"6480450716",NA,0,NA,0
21175,NA,"3217405473",NA,0,13176,NA,0,"3217405473",NA,0,NA,0
21176,NA,"4418795730",NA,0,13177,NA,0,"4418795730",NA,0,NA,0
21177,NA,"4553503000",NA,0,1284,NA,0,"4553503000",NA,0,NA,0
21178,NA,"7493919551",NA,0,9143,NA,0,"7493919551",NA,0,NA,0
21179,NA,"8559726359",NA,0,13178,NA,0,"8559726359",NA,0,NA,0
21180,NA,"1753685489",NA,0,13179,NA,0,"1753685489",NA,0,NA,0
21181,NA,"7436564549",NA,0,13180,NA,0,"7436564549",NA,0,NA,0
21182,NA,"2203214742",NA,0,13181,NA,0,"2203214742",NA,0,NA,0
21183,NA,"0877102930",NA,0,13182,NA,0,"0877102930",NA,0,NA,0
21184,NA,"1040921677",NA,0,13183,NA,0,"1040921677",NA,0,NA,0
21185,NA,"6560039970",NA,0,13184,NA,0,"6560039970",NA,0,NA,0
21186,NA,"6198285145",NA,0,13185,NA,0,"6198285145",NA,0,NA,0
21187,NA,"2480728506",NA,0,13186,NA,0,"2480728506",NA,0,NA,0
21188,NA,"1372907721",NA,0,13187,NA,0,"1372907721",NA,0,NA,0
21189,NA,"6444467416",NA,0,10916,NA,0,"6444467416",NA,0,NA,0
21190,NA,"4684971703",NA,0,13188,NA,0,"4684971703",NA,0,NA,0
21191,NA,"7940934015",NA,0,13189,NA,0,"7940934015",NA,0,NA,0
21192,NA,"2519921168",NA,0,1701,NA,0,"2519921168",NA,0,NA,0
21193,NA,"8583244708",NA,0,13190,NA,0,"8583244708",NA,0,NA,0
21194,NA,"5929399335",NA,0,13191,NA,0,"5929399335",NA,0,NA,0
21195,NA,"2097246582",NA,0,13192,NA,0,"2097246582",NA,0,NA,0
21196,NA,"9627739511",NA,0,13193,NA,0,"9627739511",NA,0,NA,0
21197,NA,"6493191144",NA,0,13193,NA,0,"6493191144",NA,0,NA,0
21199,NA,"2088862132",NA,0,2927,NA,0,"2995346199",NA,0,NA,0
21200,NA,"1722732755",NA,0,13194,NA,0,"1722732755",NA,0,NA,0
21202,NA,"6394861506",NA,0,3619,NA,0,"6206082345",NA,0,NA,0
21203,NA,"4358855976",NA,0,2984,NA,0,"4358855976",NA,0,NA,0
21204,NA,"8928533493",NA,0,13195,NA,0,"8928533493",NA,0,NA,0
21205,NA,"5681566812",NA,0,13196,NA,0,"5681566812",NA,0,NA,0
21206,NA,"2492708202",NA,0,13197,NA,0,"2492708202",NA,0,NA,0
21207,NA,"1345889899",NA,0,13198,NA,0,"1345889899",NA,0,NA,0
21208,NA,"4303280829",NA,0,1355,NA,0,"4303280829",NA,0,NA,0
21209,NA,"3602448945",NA,0,13199,NA,0,"3602448945",NA,0,NA,0
21210,NA,"0932372902",NA,0,9241,NA,0,"0932372902",NA,0,NA,0
21211,NA,"3577699625",NA,0,13200,NA,0,"3577699625",NA,0,NA,0
21212,NA,"5230461119",NA,0,13201,NA,0,"5230461119",NA,0,NA,0
21213,NA,"7220079678",NA,0,5257,NA,0,"7220079678",NA,0,NA,0
21214,NA,"7359398373",NA,0,13202,NA,0,"7359398373",NA,0,NA,0
21215,NA,"8085049198",NA,0,5265,NA,0,"8085049198",NA,0,NA,0
21216,NA,"8339158928",NA,0,13203,NA,0,"8339158928",NA,0,NA,0
21217,NA,"4961071016",NA,0,3747,NA,0,"4961071016",NA,0,NA,0
21218,NA,"7970260240",NA,0,5253,NA,0,"7970260240",NA,0,NA,0
21219,NA,"7339938477",NA,0,13204,NA,0,"7339938477",NA,0,NA,0
21220,NA,"5969854889",NA,0,13205,NA,0,"5969854889",NA,0,NA,0
21221,NA,"0824646657",NA,0,13206,NA,0,"0824646657",NA,0,NA,0
21222,NA,"2153870413",NA,0,5257,NA,0,"2153870413",NA,0,NA,0
21223,NA,"9631648468",NA,0,13207,NA,0,"9631648468",NA,0,NA,0
21224,NA,"8356393495",NA,0,5265,NA,0,"8356393495",NA,0,NA,0
21225,NA,"7653763595",NA,0,5257,NA,0,"7653763595",NA,0,NA,0
21226,NA,"8437645774",NA,0,5265,NA,0,"8437645774",NA,0,NA,0
21227,NA,"4627286700",NA,0,13209,NA,0,"4627286700",NA,0,NA,0
21228,NA,"1116224854",NA,0,5257,NA,0,"1116224854",NA,0,NA,0
21229,NA,"1398909316",NA,0,5253,NA,0,"1398909316",NA,0,NA,0
21230,NA,"4832538666",NA,0,13210,NA,0,"4832538666",NA,0,NA,0
21231,NA,"8776745236",NA,0,13211,NA,0,"8776745236",NA,0,NA,0
21232,NA,"9576319632",NA,0,5253,NA,0,"9576319632",NA,0,NA,0
21233,NA,"7113359131",NA,0,5267,NA,0,"7113359131",NA,0,NA,0
21234,NA,"9551265881",NA,0,3753,NA,0,"9551265881",NA,0,NA,0
21235,NA,"5480310137",NA,0,13212,NA,0,"5480310137",NA,0,NA,0
21236,NA,"5925575911",NA,0,5267,NA,0,"5925575911",NA,0,NA,0
21237,NA,"2849720126",NA,0,5257,NA,0,"2849720126",NA,0,NA,0
21238,NA,"7602623592",NA,0,13204,NA,0,"7602623592",NA,0,NA,0
21239,NA,"7192439831",NA,0,13213,NA,0,"7192439831",NA,0,NA,0
21240,NA,"3846597156",NA,0,13209,NA,0,"3846597156",NA,0,NA,0
21241,NA,"7594368619",NA,0,5253,NA,0,"7594368619",NA,0,NA,0
21242,NA,"8028441838",NA,0,3747,NA,0,"8028441838",NA,0,NA,0
21243,NA,"0858544917",NA,0,5253,NA,0,"0858544917",NA,0,NA,0
21245,NA,"0616871966",NA,0,2871,NA,0,"2357819086",NA,0,NA,0
21247,NA,"7187921692",NA,0,13214,NA,0,"0189281455",NA,0,NA,0
21248,NA,"4552179428",NA,0,13215,NA,0,"4552179428",NA,0,NA,0
21249,NA,"5813703236",NA,0,6330,NA,0,"5813703236",NA,0,NA,0
21250,NA,"0474217343",NA,0,13216,NA,0,"0474217343",NA,0,NA,0
21251,NA,"2115888727",NA,0,13216,NA,0,"2115888727",NA,0,NA,0
21252,NA,"0363055407",NA,0,13217,NA,0,"0363055407",NA,0,NA,0
21253,NA,"2425881704",NA,0,13216,NA,0,"2425881704",NA,0,NA,0
21254,NA,"1654788224",NA,0,13214,NA,0,"1654788224",NA,0,NA,0
21255,NA,"8202197909",NA,0,13216,NA,0,"8202197909",NA,0,NA,0
21256,NA,"5808696507",NA,0,13216,NA,0,"5808696507",NA,0,NA,0
21257,NA,"5574726232",NA,0,13214,NA,0,"5574726232",NA,0,NA,0
21258,NA,"3351698631",NA,0,13218,NA,0,"3351698631",NA,0,NA,0
21259,NA,"9163548144",NA,0,13216,NA,0,"9163548144",NA,0,NA,0
21260,NA,"4202826476",NA,0,13217,NA,0,"4202826476",NA,0,NA,0
21261,NA,"8674776613",NA,0,13215,NA,0,"8674776613",NA,0,NA,0
21262,NA,"7332731679",NA,0,13215,NA,0,"7332731679",NA,0,NA,0
21263,NA,"8268245238",NA,0,13219,NA,0,"8268245238",NA,0,NA,0
21264,NA,"1582614142",NA,0,13216,NA,0,"1582614142",NA,0,NA,0
21265,NA,"4369760656",NA,0,13216,NA,0,"4369760656",NA,0,NA,0
21266,NA,"7170224323",NA,0,13217,NA,0,"0363055407",NA,0,NA,0
21267,NA,"5389848824",NA,0,7940,NA,0,"5389848824",NA,0,NA,0
21268,NA,"4066142427",NA,0,13220,NA,0,"4066142427",NA,0,NA,0
21269,NA,"0738602453",NA,0,13221,NA,0,"0738602453",NA,0,NA,0
21270,NA,"2876638278",NA,0,1342,NA,0,"2876638278",NA,0,NA,0
21271,NA,"8808907064",NA,0,5573,NA,0,"8808907064",NA,0,NA,0
21272,NA,"9077482776",NA,0,13222,NA,0,"9077482776",NA,0,NA,0
21273,NA,"5536861603",NA,0,5573,NA,0,"5536861603",NA,0,NA,0
21274,NA,"1339102928",NA,0,13223,NA,0,"1339102928",NA,0,NA,0
21275,NA,"9793313391",NA,0,5573,NA,0,"9793313391",NA,0,NA,0
21276,NA,"6740422340",NA,0,13224,NA,0,"6740422340",NA,0,NA,0
21277,NA,"2844630416",NA,0,13225,NA,0,"2844630416",NA,0,NA,0
21278,NA,"7961455908",NA,0,5573,NA,0,"7961455908",NA,0,NA,0
21279,NA,"2548411238",NA,0,13226,NA,0,"2548411238",NA,0,NA,0
21280,NA,"9992792335",NA,0,1342,NA,0,"9992792335",NA,0,NA,0
21281,NA,"8276511611",NA,0,5573,NA,0,"8276511611",NA,0,NA,0
21282,NA,"1793352594",NA,0,13227,NA,0,"1793352594",NA,0,NA,0
21283,NA,"2727447754",NA,0,5573,NA,0,"2727447754",NA,0,NA,0
21284,NA,"6743696404",NA,0,5573,NA,0,"6743696404",NA,0,NA,0
21285,NA,"8872978416",NA,0,13228,NA,0,"8872978416",NA,0,NA,0
21286,NA,"4474663457",NA,0,5573,NA,0,"4474663457",NA,0,NA,0
21287,NA,"5909295801",NA,0,5573,NA,0,"5909295801",NA,0,NA,0
21288,NA,"2329429575",NA,0,2529,NA,0,"2329429575",NA,0,NA,0
21289,NA,"6437370980",NA,0,13229,NA,0,"6437370980",NA,0,NA,0
21290,NA,"6691101568",NA,0,2458,NA,0,"6691101568",NA,0,NA,0
21291,NA,"6787432728",NA,0,3715,NA,0,"6787432728",NA,0,NA,0
21292,NA,"7822428921",NA,0,13230,NA,0,"7822428921",NA,0,NA,0
21293,NA,"8027038745",NA,0,13230,NA,0,"7822428921",NA,0,NA,0
21294,NA,"0169877373",NA,0,13231,NA,0,"0169877373",NA,0,NA,0
21295,NA,"0628396399",NA,0,3715,NA,0,"0628396399",NA,0,NA,0
21296,NA,"5838755371",NA,0,13232,NA,0,"5838755371",NA,0,NA,0
21297,NA,"9583822818",NA,0,10759,NA,0,"9583822818",NA,0,NA,0
21298,NA,"5999204169",NA,0,13233,NA,0,"5999204169",NA,0,NA,0
21299,NA,"8949324594",NA,0,13232,NA,0,"8949324594",NA,0,NA,0
21300,NA,"7278199469",NA,0,11910,NA,0,"7278199469",NA,0,NA,0
21301,NA,"1529205661",NA,0,13234,NA,0,"1529205661",NA,0,NA,0
21302,NA,"7793686579",NA,0,13235,NA,0,"7793686579",NA,0,NA,0
21303,NA,"4780956932",NA,0,13236,NA,0,"4780956932",NA,0,NA,0
21304,NA,"9456566613",NA,0,13237,NA,0,"9456566613",NA,0,NA,0
21305,NA,"4532967021",NA,0,13238,NA,0,"4532967021",NA,0,NA,0
21306,NA,"1088288119",NA,0,13239,NA,0,"1088288119",NA,0,NA,0
21307,NA,"0963892877",NA,0,13240,NA,0,"0963892877",NA,0,NA,0
21308,NA,"9958726977",NA,0,13241,NA,0,"9958726977",NA,0,NA,0
21309,NA,"5973861825",NA,0,8393,NA,0,"5973861825",NA,0,NA,0
21310,NA,"5471162249",NA,0,13242,NA,0,"5471162249",NA,0,NA,0
21311,NA,"6706430053",NA,0,13243,NA,0,"6706430053",NA,0,NA,0
21312,NA,"4273146919",NA,0,13244,NA,0,"4273146919",NA,0,NA,0
21313,NA,"8739794356",NA,0,10787,NA,0,"8739794356",NA,0,NA,0
21314,NA,"4636372204",NA,0,13245,NA,0,"4636372204",NA,0,NA,0
21315,NA,"2948944844",NA,0,13246,NA,0,"2948944844",NA,0,NA,0
21316,NA,"9670489723",NA,0,13247,NA,0,"9670489723",NA,0,NA,0
21317,NA,"4864772914",NA,0,13248,NA,0,"4864772914",NA,0,NA,0
21318,NA,"1655336554",NA,0,13249,NA,0,"1655336554",NA,0,NA,0
21319,NA,"9211337453",NA,0,13250,NA,0,"9211337453",NA,0,NA,0
21320,NA,"7077867443",NA,0,10775,NA,0,"7077867443",NA,0,NA,0
21321,NA,"1831666218",NA,0,13251,NA,0,"1831666218",NA,0,NA,0
21322,NA,"7236092680",NA,0,13252,NA,0,"7236092680",NA,0,NA,0
21323,NA,"9208123129",NA,0,13253,NA,0,"9208123129",NA,0,NA,0
21324,NA,"2584728772",NA,0,13254,NA,0,"2584728772",NA,0,NA,0
21325,NA,"2590958328",NA,0,13252,NA,0,"2590958328",NA,0,NA,0
21326,NA,"8268304382",NA,0,13255,NA,0,"8268304382",NA,0,NA,0
21327,NA,"4749168280",NA,0,13256,NA,0,"4749168280",NA,0,NA,0
21328,NA,"7603600675",NA,0,13257,NA,0,"7603600675",NA,0,NA,0
21329,NA,"2217861396",NA,0,1749,NA,0,"2217861396",NA,0,NA,0
21330,NA,"1620769483",NA,0,13258,NA,0,"1620769483",NA,0,NA,0
21331,NA,"5690214394",NA,0,10784,NA,0,"5690214394",NA,0,NA,0
21332,NA,"9790587564",NA,0,13259,NA,0,"9790587564",NA,0,NA,0
21333,NA,"0496757715",NA,0,13260,NA,0,"0496757715",NA,0,NA,0
21334,NA,"0785099375",NA,0,13246,NA,0,"0785099375",NA,0,NA,0
21335,NA,"4987017617",NA,0,13261,NA,0,"4987017617",NA,0,NA,0
21336,NA,"1543598069",NA,0,13262,NA,0,"1543598069",NA,0,NA,0
21337,NA,"3385643415",NA,0,13263,NA,0,"3385643415",NA,0,NA,0
21338,NA,"1336762645",NA,0,13264,NA,0,"1336762645",NA,0,NA,0
21339,NA,"7607675938",NA,0,13265,NA,0,"7607675938",NA,0,NA,0
21340,NA,"1401569746",NA,0,13266,NA,0,"1401569746",NA,0,NA,0
21341,NA,"4501701860",NA,0,13267,NA,0,"4501701860",NA,0,NA,0
21342,NA,"2792041852",NA,0,13268,NA,0,"2792041852",NA,0,NA,0
21343,NA,"3105911446",NA,0,13269,NA,0,"3105911446",NA,0,NA,0
21344,NA,"2328330978",NA,0,1124,NA,0,"2328330978",NA,0,NA,0
21345,NA,"5531864494",NA,0,13270,NA,0,"5531864494",NA,0,NA,0
21346,NA,"2443125505",NA,0,13271,NA,0,"2443125505",NA,0,NA,0
21347,NA,"9146445378",NA,0,13272,NA,0,"9146445378",NA,0,NA,0
21348,NA,"4598786521",NA,0,13273,NA,0,"4598786521",NA,0,NA,0
21349,NA,"7479602525",NA,0,13274,NA,0,"7479602525",NA,0,NA,0
21350,NA,"4377671822",NA,0,13275,NA,0,"4377671822",NA,0,NA,0
21351,NA,"9017150955",NA,0,13276,NA,0,"9017150955",NA,0,NA,0
21352,NA,"7907416777",NA,0,13277,NA,0,"7907416777",NA,0,NA,0
21353,NA,"8683513080",NA,0,13278,NA,0,"8683513080",NA,0,NA,0
21354,NA,"2235313534",NA,0,7783,NA,0,"2235313534",NA,0,NA,0
21355,NA,"4965858294",NA,0,13279,NA,0,"4965858294",NA,0,NA,0
21356,NA,"2253449881",NA,0,13280,NA,0,"2253449881",NA,0,NA,0
21357,NA,"3229715220",NA,0,13281,NA,0,"3229715220",NA,0,NA,0
21358,NA,"4670917841",NA,0,13282,NA,0,"4670917841",NA,0,NA,0
21359,NA,"5567742369",NA,0,13278,NA,0,"5567742369",NA,0,NA,0
21360,NA,"2238453078",NA,0,7893,NA,0,"2238453078",NA,0,NA,0
21361,NA,"0704761916",NA,0,7768,NA,0,"0704761916",NA,0,NA,0
21362,NA,"0276266048",NA,0,7765,NA,0,"0276266048",NA,0,NA,0
21363,NA,"6887056895",NA,0,13283,NA,0,"6887056895",NA,0,NA,0
21364,NA,"7057001868",NA,0,13284,NA,0,"7057001868",NA,0,NA,0
21365,NA,"3083972448",NA,0,7767,NA,0,"3083972448",NA,0,NA,0
21366,NA,"3317158838",NA,0,13285,NA,0,"3317158838",NA,0,NA,0
21367,NA,"1093893992",NA,0,13286,NA,0,"1093893992",NA,0,NA,0
21368,NA,"1666592868",NA,0,7785,NA,0,"1666592868",NA,0,NA,0
21369,NA,"4741477330",NA,0,8965,NA,0,"4741477330",NA,0,NA,0
21370,NA,"4066518775",NA,0,8965,NA,0,"4066518775",NA,0,NA,0
21372,NA,"1131906305",NA,0,419,NA,0,"8009428161",NA,0,NA,0
21373,NA,"4008429373",NA,0,421,NA,0,"4008429373",NA,0,NA,0
21374,NA,"1261449177",NA,0,8965,NA,0,"1261449177",NA,0,NA,0
21375,NA,"7075694388",NA,0,8965,NA,0,"7075694388",NA,0,NA,0
21376,NA,"4184570496",NA,0,13287,NA,0,"4184570496",NA,0,NA,0
21377,NA,"8773327734",NA,0,8965,NA,0,"8773327734",NA,0,NA,0
21378,NA,"1566495426",NA,0,8965,NA,0,"1566495426",NA,0,NA,0
21379,NA,"5683495651",NA,0,8965,NA,0,"5683495651",NA,0,NA,0
21380,NA,"1718304703",NA,0,8965,NA,0,"5683495651",NA,0,NA,0
21381,NA,"9095271885",NA,0,8965,NA,0,"9095271885",NA,0,NA,0
21382,NA,"5342484268",NA,0,419,NA,0,"4341915698",NA,0,NA,0
21383,NA,"3370889543",NA,0,8965,NA,0,"3370889543",NA,0,NA,0
21384,NA,"7504972949",NA,0,8965,NA,0,"7504972949",NA,0,NA,0
21387,NA,"0097698835",NA,0,419,NA,0,"6631330687",NA,0,NA,0
21388,NA,"5732027709",NA,0,13289,NA,0,"5732027709",NA,0,NA,0
21389,NA,"5584721297",NA,0,8965,NA,0,"5584721297",NA,0,NA,0
21390,NA,"5634198605",NA,0,8965,NA,0,"5584721297",NA,0,NA,0
21391,NA,"3708412555",NA,0,13290,NA,0,"3708412555",NA,0,NA,0
21392,NA,"4595362592",NA,0,13291,NA,0,"4595362592",NA,0,NA,0
21393,NA,"2258485207",NA,0,13292,NA,0,"2258485207",NA,0,NA,0
21394,NA,"5348503345",NA,0,13293,NA,0,"5348503345",NA,0,NA,0
21395,NA,"8293406417",NA,0,13294,NA,0,"8293406417",NA,0,NA,0
21396,NA,"4179342447",NA,0,13295,NA,0,"4179342447",NA,0,NA,0
21397,NA,"0559803532",NA,0,13296,NA,0,"0559803532",NA,0,NA,0
21398,NA,"1234357120",NA,0,13298,NA,0,"1234357120",NA,0,NA,0
21399,NA,"8060587424",NA,0,13299,NA,0,"8060587424",NA,0,NA,0
21400,NA,"6261452550",NA,0,13300,NA,0,"6261452550",NA,0,NA,0
21401,NA,"5685542610",NA,0,13301,NA,0,"5685542610",NA,0,NA,0
21402,NA,"7251815272",NA,0,13302,NA,0,"7251815272",NA,0,NA,0
21403,NA,"2665670701",NA,0,13303,NA,0,"2665670701",NA,0,NA,0
21404,NA,"8250453517",NA,0,13304,NA,0,"8250453517",NA,0,NA,0
21405,NA,"1439284953",NA,0,13305,NA,0,"1439284953",NA,0,NA,0
21406,NA,"3627859276",NA,0,13297,NA,0,"3627859276",NA,0,NA,0
21407,NA,"9144568037",NA,0,13306,NA,0,"9144568037",NA,0,NA,0
21408,NA,"4432157755",NA,0,13307,NA,0,"4432157755",NA,0,NA,0
21409,NA,"8683252352",NA,0,13293,NA,0,"8683252352",NA,0,NA,0
21410,NA,"7121257156",NA,0,13308,NA,0,"7121257156",NA,0,NA,0
21411,NA,"5366723809",NA,0,13298,NA,0,"5366723809",NA,0,NA,0
21412,NA,"2769344599",NA,0,13303,NA,0,"2769344599",NA,0,NA,0
21413,NA,"5112870156",NA,0,13310,NA,0,"5112870156",NA,0,NA,0
21414,NA,"0385010895",NA,0,13311,NA,0,"0385010895",NA,0,NA,0
21415,NA,"8162294517",NA,0,13312,NA,0,"8162294517",NA,0,NA,0
21416,NA,"4706386646",NA,0,13313,NA,0,"4706386646",NA,0,NA,0
21417,NA,"0288840411",NA,0,13292,NA,0,"0288840411",NA,0,NA,0
21418,NA,"1507350696",NA,0,12029,NA,0,"1507350696",NA,0,NA,0
21419,NA,"6778651027",NA,0,13314,NA,0,"6778651027",NA,0,NA,0
21420,NA,"1682488104",NA,0,13315,NA,0,"1682488104",NA,0,NA,0
21421,NA,"6273821013",NA,0,13316,NA,0,"6273821013",NA,0,NA,0
21422,NA,"4451081331",NA,0,13298,NA,0,"4451081331",NA,0,NA,0
21423,NA,"6458525367",NA,0,13317,NA,0,"6458525367",NA,0,NA,0
21424,NA,"7696105403",NA,0,13309,NA,0,"7696105403",NA,0,NA,0
21425,NA,"8486512898",NA,0,13318,NA,0,"8486512898",NA,0,NA,0
21426,NA,"7982209318",NA,0,13319,NA,0,"7982209318",NA,0,NA,0
21427,NA,"1853155639",NA,0,13320,NA,0,"1853155639",NA,0,NA,0
21428,NA,"6551542014",NA,0,13303,NA,0,"6551542014",NA,0,NA,0
21429,NA,"4186901643",NA,0,13322,NA,0,"4186901643",NA,0,NA,0
21430,NA,"6575933991",NA,0,40,NA,0,"6575933991",NA,0,NA,0
21431,NA,"9648535902",NA,0,13323,NA,0,"9648535902",NA,0,NA,0
21432,NA,"6897451307",NA,0,6692,NA,0,"6897451307",NA,0,NA,0
21433,NA,"0922278799",NA,0,13297,NA,0,"0922278799",NA,0,NA,0
21434,NA,"1285101846",NA,0,13324,NA,0,"1285101846",NA,0,NA,0
21435,NA,"7357036530",NA,0,13325,NA,0,"7357036530",NA,0,NA,0
21436,NA,"2627057271",NA,0,13303,NA,0,"2627057271",NA,0,NA,0
21437,NA,"9114324058",NA,0,13293,NA,0,"9114324058",NA,0,NA,0
21438,NA,"4902466780",NA,0,12184,NA,0,"4902466780",NA,0,NA,0
21439,NA,"7426864247",NA,0,13326,NA,0,"7426864247",NA,0,NA,0
21440,NA,"9688807422",NA,0,13295,NA,0,"9688807422",NA,0,NA,0
21441,NA,"3013677119",NA,0,13327,NA,0,"3013677119",NA,0,NA,0
21442,NA,"6394693807",NA,0,13328,NA,0,"6394693807",NA,0,NA,0
21443,NA,"9022965891",NA,0,13329,NA,0,"9022965891",NA,0,NA,0
21444,NA,"2264165409",NA,0,13309,NA,0,"2264165409",NA,0,NA,0
21445,NA,"4279973560",NA,0,13331,NA,0,"4279973560",NA,0,NA,0
21446,NA,"4606224361",NA,0,13332,NA,0,"4606224361",NA,0,NA,0
21447,NA,"3415039202",NA,0,4594,NA,0,"3415039202",NA,0,NA,0
21448,NA,"2847844447",NA,0,13334,NA,0,"2847844447",NA,0,NA,0
21449,NA,"5947232379",NA,0,13335,NA,0,"5947232379",NA,0,NA,0
21450,NA,"2857726972",NA,0,13332,NA,0,"2857726972",NA,0,NA,0
21451,NA,"2772627036",NA,0,13311,NA,0,"2772627036",NA,0,NA,0
21452,NA,"8398975058",NA,0,13337,NA,0,"8398975058",NA,0,NA,0
21453,NA,"3248016840",NA,0,13298,NA,0,"3248016840",NA,0,NA,0
21454,NA,"5255293219",NA,0,13309,NA,0,"5255293219",NA,0,NA,0
21455,NA,"9853098936",NA,0,13338,NA,0,"9853098936",NA,0,NA,0
21456,NA,"2250325550",NA,0,13339,NA,0,"2250325550",NA,0,NA,0
21457,NA,"3116707319",NA,0,13340,NA,0,"3116707319",NA,0,NA,0
21458,NA,"4147191547",NA,0,13341,NA,0,"4147191547",NA,0,NA,0
21459,NA,"5604362662",NA,0,13342,NA,0,"5604362662",NA,0,NA,0
21461,NA,"4414971850",NA,0,321,NA,0,"4414971850",NA,0,NA,0
21462,NA,"7692310417",NA,0,13343,NA,0,"7692310417",NA,0,NA,0
21463,NA,"0640389547",NA,0,10238,NA,0,"0640389547",NA,0,NA,0
21464,NA,"1048266432",NA,0,5398,NA,0,"1048266432",NA,0,NA,0
21465,NA,"4097877719",NA,0,639,NA,0,"4097877719",NA,0,NA,0
21466,NA,"9027788889",NA,0,13344,NA,0,"9027788889",NA,0,NA,0
21467,NA,"0125468643",NA,0,8623,NA,0,"0125468643",NA,0,NA,0
21468,NA,"3842781621",NA,0,13345,NA,0,"3842781621",NA,0,NA,0
21469,NA,"9774557058",NA,0,13346,NA,0,"9774557058",NA,0,NA,0
21470,NA,"8391650918",NA,0,13347,NA,0,"8391650918",NA,0,NA,0
21471,NA,"6562866762",NA,0,1574,NA,0,"6562866762",NA,0,NA,0
21472,NA,"6204438095",NA,0,13348,NA,0,"6204438095",NA,0,NA,0
21473,NA,"1869360982",NA,0,13349,NA,0,"1869360982",NA,0,NA,0
21474,NA,"8785437558",NA,0,13350,NA,0,"8785437558",NA,0,NA,0
21475,NA,"6744144487",NA,0,13351,NA,0,"6744144487",NA,0,NA,0
21476,NA,"7923580853",NA,0,13352,NA,0,"7923580853",NA,0,NA,0
21477,NA,"4286682691",NA,0,5424,NA,0,"4286682691",NA,0,NA,0
21478,NA,"5873907909",NA,0,1528,NA,0,"5873907909",NA,0,NA,0
21479,NA,"3500792590",NA,0,13353,NA,0,"3500792590",NA,0,NA,0
21480,NA,"7921859099",NA,0,13354,NA,0,"7921859099",NA,0,NA,0
21481,NA,"4034876387",NA,0,8630,NA,0,"4034876387",NA,0,NA,0
21482,NA,"0608060076",NA,0,13355,NA,0,"0608060076",NA,0,NA,0
21483,NA,"3875361403",NA,0,1534,NA,0,"3875361403",NA,0,NA,0
21484,NA,"4904841606",NA,0,1528,NA,0,"4904841606",NA,0,NA,0
21485,NA,"8725138748",NA,0,13356,NA,0,"8725138748",NA,0,NA,0
21486,NA,"8842004760",NA,0,13357,NA,0,"8842004760",NA,0,NA,0
21487,NA,"7845480338",NA,0,1588,NA,0,"7845480338",NA,0,NA,0
21488,NA,"1824422633",NA,0,8804,NA,0,"1824422633",NA,0,NA,0
21489,NA,"7242283274",NA,0,13358,NA,0,"7242283274",NA,0,NA,0
21490,NA,"2634370524",NA,0,13359,NA,0,"2634370524",NA,0,NA,0
21491,NA,"7660083476",NA,0,662,NA,0,"7660083476",NA,0,NA,0
21492,NA,"5464003107",NA,0,1565,NA,0,"5464003107",NA,0,NA,0
21493,NA,"6849358527",NA,0,13360,NA,0,"6849358527",NA,0,NA,0
21494,NA,"4037235935",NA,0,1528,NA,0,"4037235935",NA,0,NA,0
21495,NA,"2122788025",NA,0,13361,NA,0,"2122788025",NA,0,NA,0
21496,NA,"7671771402",NA,0,8800,NA,0,"7671771402",NA,0,NA,0
21497,NA,"6508060128",NA,0,1528,NA,0,"6508060128",NA,0,NA,0
21498,NA,"1194336480",NA,0,1528,NA,0,"1194336480",NA,0,NA,0
21499,NA,"4034944891",NA,0,1528,NA,0,"4034944891",NA,0,NA,0
21500,NA,"0444937172",NA,0,13362,NA,0,"0444937172",NA,0,NA,0
21501,NA,"7297197332",NA,0,13363,NA,0,"7297197332",NA,0,NA,0
21502,NA,"3471827615",NA,0,13364,NA,0,"3471827615",NA,0,NA,0
21503,NA,"4642301651",NA,0,8630,NA,0,"4642301651",NA,0,NA,0
21504,NA,"8153026503",NA,0,13365,NA,0,"8153026503",NA,0,NA,0
21505,NA,"9792957077",NA,0,13366,NA,0,"9792957077",NA,0,NA,0
21506,NA,"1104662875",NA,0,13367,NA,0,"1104662875",NA,0,NA,0
21507,NA,"9810637146",NA,0,13368,NA,0,"9810637146",NA,0,NA,0
21508,NA,"1018915843",NA,0,8804,NA,0,"1018915843",NA,0,NA,0
21509,NA,"1768514170",NA,0,13369,NA,0,"1768514170",NA,0,NA,0
21510,NA,"0962774624",NA,0,5416,NA,0,"0962774624",NA,0,NA,0
21511,NA,"2781903056",NA,0,13370,NA,0,"2781903056",NA,0,NA,0
